group,algo,op,seconds
sign,ecdsa_p256,sign,0.00001824
sign,ecdsa_p256,sign,0.00001836
sign,ecdsa_p256,sign,0.00001824
sign,ecdsa_p256,sign,0.00001828
sign,ecdsa_p256,sign,0.00001830
sign,ecdsa_p256,sign,0.00001832
sign,ecdsa_p256,sign,0.00001822
sign,ecdsa_p256,sign,0.00001820
sign,ecdsa_p256,sign,0.00001970
sign,ecdsa_p256,sign,0.00001839
sign,ecdsa_p256,sign,0.00001828
sign,ecdsa_p256,sign,0.00001815
sign,ecdsa_p256,sign,0.00001833
sign,ecdsa_p256,sign,0.00001815
sign,ecdsa_p256,sign,0.00001821
sign,ecdsa_p256,sign,0.00001826
sign,ecdsa_p256,sign,0.00001827
sign,ecdsa_p256,sign,0.00001841
sign,ecdsa_p256,verify,0.00006394
sign,ecdsa_p256,verify,0.00005944
sign,ecdsa_p256,verify,0.00005857
sign,ecdsa_p256,verify,0.00005911
sign,ecdsa_p256,verify,0.00005302
sign,ecdsa_p256,verify,0.00005301
sign,ecdsa_p256,verify,0.00005344
sign,ecdsa_p256,verify,0.00005313
sign,ecdsa_p256,verify,0.00005298
sign,ecdsa_p256,verify,0.00005316
sign,ecdsa_p256,verify,0.00005322
sign,ecdsa_p256,verify,0.00005328
sign,ecdsa_p256,verify,0.00005301
sign,ecdsa_p256,verify,0.00005323
sign,ecdsa_p256,verify,0.00005498
sign,ecdsa_p256,verify,0.00005306
sign,ecdsa_p256,verify,0.00005317
sign,ecdsa_p256,verify,0.00005310
sign,ecdsa_p256,verify,0.00005322
sign,ecdsa_p256,verify,0.00005326
sign,ecdsa_p256,verify,0.00005307
sign,ecdsa_p256,verify,0.00005330
sign,ecdsa_p256,verify,0.00005305
sign,ecdsa_p256,verify,0.00005301
sign,ecdsa_p256,verify,0.00005324
sign,ecdsa_p256,verify,0.00005325
sign,ecdsa_p256,verify,0.00005299
sign,ecdsa_p256,verify,0.00005309
sign,ecdsa_p256,verify,0.00005351
sign,ecdsa_p256,verify,0.00005456
sign,ecdsa_p256,verify,0.00005314
sign,ecdsa_p256,verify,0.00005299
sign,ecdsa_p256,verify,0.00005483
sign,ecdsa_p256,verify,0.00007467
sign,ecdsa_p256,verify,0.00005508
sign,ecdsa_p256,verify,0.00005340
sign,ecdsa_p256,verify,0.00005306
sign,ecdsa_p256,verify,0.00005313
sign,ecdsa_p256,verify,0.00005334
sign,ecdsa_p256,verify,0.00005325
sign,ecdsa_p256,verify,0.00005325
sign,ecdsa_p256,verify,0.00005323
sign,ecdsa_p256,verify,0.00005306
sign,ecdsa_p256,verify,0.00005319
sign,ecdsa_p256,verify,0.00005318
sign,ecdsa_p256,verify,0.00005313
sign,ecdsa_p256,verify,0.00005314
sign,ecdsa_p256,verify,0.00005325
sign,ecdsa_p256,verify,0.00005321
sign,ecdsa_p256,verify,0.00005325
sign,ecdsa_p256,verify,0.00005314
sign,ecdsa_p256,verify,0.00005445
sign,ecdsa_p256,verify,0.00005332
sign,ecdsa_p256,verify,0.00005300
sign,ecdsa_p256,verify,0.00005321
sign,ecdsa_p256,verify,0.00005330
sign,ecdsa_p256,verify,0.00005301
sign,ecdsa_p256,verify,0.00005318
sign,ecdsa_p256,verify,0.00005312
sign,ecdsa_p256,verify,0.00005328
sign,ecdsa_p256,verify,0.00005325
sign,ecdsa_p256,verify,0.00005309
sign,ecdsa_p256,verify,0.00005328
sign,ecdsa_p256,verify,0.00005344
sign,ecdsa_p256,verify,0.00005314
sign,ecdsa_p256,verify,0.00005340
sign,ecdsa_p256,verify,0.00005326
sign,ecdsa_p256,verify,0.00005329
sign,ecdsa_p256,verify,0.00005315
sign,ecdsa_p256,verify,0.00005312
sign,ecdsa_p256,verify,0.00005459
sign,ecdsa_p256,verify,0.00005322
sign,ecdsa_p256,verify,0.00005497
sign,ecdsa_p256,verify,0.00005817
sign,ecdsa_p256,verify,0.00005835
sign,ecdsa_p256,verify,0.00005756
sign,ecdsa_p256,verify,0.00005324
sign,ecdsa_p256,verify,0.00005296
sign,ecdsa_p256,verify,0.00005311
sign,ecdsa_p256,verify,0.00005325
sign,ecdsa_p256,verify,0.00005315
sign,ecdsa_p256,verify,0.00005301
sign,ecdsa_p256,verify,0.00005324
sign,ecdsa_p256,verify,0.00005302
sign,ecdsa_p256,verify,0.00005294
sign,ecdsa_p256,verify,0.00005319
sign,ecdsa_p256,verify,0.00005311
sign,ecdsa_p256,verify,0.00005410
sign,ecdsa_p256,verify,0.00005357
sign,ecdsa_p256,verify,0.00005189
sign,ecdsa_p256,verify,0.00005200
sign,ecdsa_p256,verify,0.00005203
sign,ecdsa_p256,verify,0.00005202
sign,ecdsa_p256,verify,0.00005209
sign,ecdsa_p256,verify,0.00005204
sign,ecdsa_p256,verify,0.00005191
sign,ecdsa_p256,verify,0.00005218
sign,ecdsa_p256,verify,0.00005191
sign,ecdsa_p256,verify,0.00005196
sign,ecdsa_p256,verify,0.00005183
sign,ecdsa_p256,verify,0.00005194
sign,ecdsa_p256,verify,0.00005191
sign,ecdsa_p256,verify,0.00005180
sign,ecdsa_p256,verify,0.00005190
sign,ecdsa_p256,verify,0.00005206
sign,ecdsa_p256,verify,0.00005176
sign,ecdsa_p256,verify,0.00005435
sign,ecdsa_p256,verify,0.00005438
sign,ecdsa_p256,verify,0.00005342
sign,ecdsa_p256,verify,0.00005433
sign,ecdsa_p256,verify,0.00005487
sign,ecdsa_p256,verify,0.00005195
sign,ecdsa_p256,verify,0.00005445
sign,ecdsa_p256,verify,0.00005202
sign,ecdsa_p256,verify,0.00005196
sign,ecdsa_p256,verify,0.00005185
sign,ecdsa_p256,verify,0.00005210
sign,ecdsa_p256,verify,0.00005192
sign,ecdsa_p256,verify,0.00005194
sign,ecdsa_p256,verify,0.00005203
sign,ecdsa_p256,verify,0.00005197
sign,ecdsa_p256,verify,0.00005201
sign,ecdsa_p256,verify,0.00005199
sign,ecdsa_p256,verify,0.00005201
sign,ecdsa_p256,verify,0.00005189
sign,ecdsa_p256,verify,0.00005188
sign,ecdsa_p256,verify,0.00005350
sign,ecdsa_p256,verify,0.00005355
sign,ecdsa_p256,verify,0.00005431
sign,ecdsa_p256,verify,0.00005381
sign,ecdsa_p256,verify,0.00005205
sign,ecdsa_p256,verify,0.00005217
sign,ecdsa_p256,verify,0.00005192
sign,ecdsa_p256,verify,0.00005209
sign,ecdsa_p256,verify,0.00005195
sign,ecdsa_p256,verify,0.00005218
sign,ecdsa_p256,verify,0.00005189
sign,ecdsa_p256,verify,0.00005201
sign,ecdsa_p256,verify,0.00005197
sign,ecdsa_p256,verify,0.00005208
sign,ecdsa_p256,verify,0.00005195
sign,ecdsa_p256,verify,0.00005189
sign,ecdsa_p256,verify,0.00005194
sign,ecdsa_p256,verify,0.00005191
sign,ecdsa_p256,verify,0.00005197
sign,ecdsa_p256,verify,0.00005569
sign,ecdsa_p256,verify,0.00005826
sign,ecdsa_p256,verify,0.00005982
sign,ecdsa_p256,verify,0.00005897
sign,ecdsa_p256,verify,0.00005192
sign,ecdsa_p256,verify,0.00005193
sign,ecdsa_p256,verify,0.00005198
sign,ecdsa_p256,verify,0.00005192
sign,ecdsa_p256,verify,0.00005196
sign,ecdsa_p256,verify,0.00005179
sign,ecdsa_p256,verify,0.00005183
sign,ecdsa_p256,verify,0.00005193
sign,ecdsa_p256,verify,0.00005184
sign,ecdsa_p256,verify,0.00005175
sign,ecdsa_p256,verify,0.00005189
sign,ecdsa_p256,verify,0.00005181
sign,ecdsa_p256,verify,0.00005206
sign,ecdsa_p256,verify,0.00005180
sign,ecdsa_p256,verify,0.00005179
sign,ecdsa_p256,verify,0.00005335
sign,ecdsa_p256,verify,0.00005375
sign,ecdsa_p256,verify,0.00005434
sign,ecdsa_p256,verify,0.00005383
sign,ecdsa_p256,verify,0.00005203
sign,ecdsa_p256,verify,0.00005187
sign,ecdsa_p256,verify,0.00005190
sign,ecdsa_p256,verify,0.00005198
sign,ecdsa_p256,verify,0.00005220
sign,ecdsa_p256,verify,0.00005205
sign,ecdsa_p256,verify,0.00005207
sign,ecdsa_p256,verify,0.00005199
sign,ecdsa_p256,verify,0.00005198
sign,ecdsa_p256,verify,0.00005201
sign,ecdsa_p256,verify,0.00005190
sign,ecdsa_p256,verify,0.00005190
sign,ecdsa_p256,verify,0.00005189
sign,ecdsa_p256,verify,0.00005208
sign,ecdsa_p256,verify,0.00005213
sign,ecdsa_p256,verify,0.00005351
sign,ecdsa_p256,verify,0.00005224
sign,ecdsa_p256,verify,0.00005419
sign,ecdsa_p256,verify,0.00005420
sign,ecdsa_p256,verify,0.00005422
sign,ecdsa_p256,verify,0.00005448
sign,ecdsa_p256,verify,0.00005420
sign,ecdsa_p256,verify,0.00005428
sign,ecdsa_p256,verify,0.00005430
sign,ecdsa_p256,verify,0.00005431
sign,ecdsa_p256,verify,0.00005418
sign,ecdsa_p256,verify,0.00005203
sign,ecdsa_p256,verify,0.00005213
sign,ecdsa_p256,verify,0.00005204
sign,ecdsa_p256,verify,0.00005187
sign,ecdsa_p256,verify,0.00005200
sign,ecdsa_p256,verify,0.00005202
sign,sm2,sign,0.00899527
sign,sm2,sign,0.00887640
sign,sm2,sign,0.00880755
sign,sm2,sign,0.00879018
sign,sm2,sign,0.00885908
sign,sm2,sign,0.00865141
sign,sm2,sign,0.00887380
sign,sm2,sign,0.00867479
sign,sm2,sign,0.00871722
sign,sm2,sign,0.00857597
sign,sm2,sign,0.00870983
sign,sm2,sign,0.00870219
sign,sm2,sign,0.00864380
sign,sm2,sign,0.00859658
sign,sm2,sign,0.00875405
sign,sm2,sign,0.00848623
sign,sm2,sign,0.00868820
sign,sm2,sign,0.00851988
sign,sm2,sign,0.00844481
sign,sm2,sign,0.00854918
sign,sm2,sign,0.00867017
sign,sm2,sign,0.00874751
sign,sm2,sign,0.00917903
sign,sm2,sign,0.00871736
sign,sm2,sign,0.00857285
sign,sm2,sign,0.00868718
sign,sm2,sign,0.00874555
sign,sm2,sign,0.00865263
sign,sm2,sign,0.00874749
sign,sm2,sign,0.00876777
sign,sm2,sign,0.00854228
sign,sm2,sign,0.00894596
sign,sm2,sign,0.00897565
sign,sm2,sign,0.00861126
sign,sm2,sign,0.00869053
sign,sm2,sign,0.00860818
sign,sm2,sign,0.00871768
sign,sm2,sign,0.00862749
sign,sm2,sign,0.00850682
sign,sm2,sign,0.00866867
sign,sm2,sign,0.00868334
sign,sm2,sign,0.00889585
sign,sm2,sign,0.00871043
sign,sm2,sign,0.00871494
sign,sm2,sign,0.00870830
sign,sm2,sign,0.00876770
sign,sm2,sign,0.00876850
sign,sm2,sign,0.00876918
sign,sm2,sign,0.00874729
sign,sm2,sign,0.00883536
sign,sm2,sign,0.00862828
sign,sm2,sign,0.00849400
sign,sm2,sign,0.00869923
sign,sm2,sign,0.00848214
sign,sm2,sign,0.00875897
sign,sm2,sign,0.00859048
sign,sm2,sign,0.00861758
sign,sm2,sign,0.00845968
sign,sm2,sign,0.00875293
sign,sm2,sign,0.00880748
sign,sm2,sign,0.00888959
sign,sm2,sign,0.00881972
sign,sm2,sign,0.00885022
sign,sm2,sign,0.00885414
sign,sm2,sign,0.00863549
sign,sm2,sign,0.00895998
sign,sm2,sign,0.00871106
sign,sm2,sign,0.00876195
sign,sm2,sign,0.00868361
sign,sm2,sign,0.00885885
sign,sm2,sign,0.00873236
sign,sm2,sign,0.00862155
sign,sm2,sign,0.00828581
sign,sm2,sign,0.00874629
sign,sm2,sign,0.00892802
sign,sm2,sign,0.00853395
sign,sm2,sign,0.00848710
sign,sm2,sign,0.00859002
sign,sm2,sign,0.00840633
sign,sm2,sign,0.00863020
sign,sm2,sign,0.00876555
sign,sm2,sign,0.00846981
sign,sm2,sign,0.00850849
sign,sm2,sign,0.00859167
sign,sm2,sign,0.00878798
sign,sm2,sign,0.00880271
sign,sm2,sign,0.00854573
sign,sm2,sign,0.00843413
sign,sm2,sign,0.00861685
sign,sm2,sign,0.00865642
sign,sm2,sign,0.00869222
sign,sm2,sign,0.00837459
sign,sm2,sign,0.00850871
sign,sm2,sign,0.00868345
sign,sm2,sign,0.00854285
sign,sm2,sign,0.00886567
sign,sm2,sign,0.00851351
sign,sm2,sign,0.00864028
sign,sm2,sign,0.00897147
sign,sm2,sign,0.00827330
sign,sm2,sign,0.00887227
sign,sm2,sign,0.00876589
sign,sm2,sign,0.00882959
sign,sm2,sign,0.00870997
sign,sm2,sign,0.00872061
sign,sm2,sign,0.00848250
sign,sm2,sign,0.00852509
sign,sm2,sign,0.00869116
sign,sm2,sign,0.00874451
sign,sm2,sign,0.00874263
sign,sm2,sign,0.00875755
sign,sm2,sign,0.00880096
sign,sm2,sign,0.00875023
sign,sm2,sign,0.00858299
sign,sm2,sign,0.00852475
sign,sm2,sign,0.00889725
sign,sm2,sign,0.00872386
sign,sm2,sign,0.00870969
sign,sm2,sign,0.00889690
sign,sm2,sign,0.00841714
sign,sm2,sign,0.00859986
sign,sm2,sign,0.00894034
sign,sm2,sign,0.00835024
sign,sm2,sign,0.00851344
sign,sm2,sign,0.00864925
sign,sm2,sign,0.00855466
sign,sm2,sign,0.00854636
sign,sm2,sign,0.00855074
sign,sm2,sign,0.00862386
sign,sm2,sign,0.00858641
sign,sm2,sign,0.00824900
sign,sm2,sign,0.00865403
sign,sm2,sign,0.00896466
sign,sm2,sign,0.00868466
sign,sm2,sign,0.00860223
sign,sm2,sign,0.00848831
sign,sm2,sign,0.00891450
sign,sm2,sign,0.00868063
sign,sm2,sign,0.00859604
sign,sm2,sign,0.00893695
sign,sm2,sign,0.00903488
sign,sm2,sign,0.00861995
sign,sm2,sign,0.00853711
sign,sm2,sign,0.00881411
sign,sm2,sign,0.00875892
sign,sm2,sign,0.00848830
sign,sm2,sign,0.00890714
sign,sm2,sign,0.00862426
sign,sm2,sign,0.00889812
sign,sm2,sign,0.00884785
sign,sm2,sign,0.00867982
sign,sm2,sign,0.00863511
sign,sm2,sign,0.00893334
sign,sm2,sign,0.00855709
sign,sm2,sign,0.00861918
sign,sm2,sign,0.00860952
sign,sm2,sign,0.00861045
sign,sm2,sign,0.00844050
sign,sm2,sign,0.00882845
sign,sm2,sign,0.00829939
sign,sm2,sign,0.00889536
sign,sm2,sign,0.00879280
sign,sm2,sign,0.00880039
sign,sm2,sign,0.00878193
sign,sm2,sign,0.00871312
sign,sm2,sign,0.00877070
sign,sm2,sign,0.00881627
sign,sm2,sign,0.00847506
sign,sm2,sign,0.00855257
sign,sm2,sign,0.00870689
sign,sm2,sign,0.00878740
sign,sm2,sign,0.00847275
sign,sm2,sign,0.00860391
sign,sm2,sign,0.00871741
sign,sm2,sign,0.00872567
sign,sm2,sign,0.00886698
sign,sm2,sign,0.00864239
sign,sm2,sign,0.00864331
sign,sm2,sign,0.00861504
sign,sm2,sign,0.00881512
sign,sm2,sign,0.00863208
sign,sm2,sign,0.00867259
sign,sm2,sign,0.00891237
sign,sm2,sign,0.00862617
sign,sm2,sign,0.00865115
sign,sm2,sign,0.00859543
sign,sm2,sign,0.00920354
sign,sm2,sign,0.00906504
sign,sm2,sign,0.00893458
sign,sm2,sign,0.00854805
sign,sm2,sign,0.00889345
sign,sm2,sign,0.00880408
sign,sm2,sign,0.00876532
sign,sm2,sign,0.00859307
sign,sm2,sign,0.00848197
sign,sm2,sign,0.00897658
sign,sm2,sign,0.00866942
sign,sm2,sign,0.00848796
sign,sm2,sign,0.00883590
sign,sm2,sign,0.00858486
sign,sm2,verify,0.01684619
sign,sm2,verify,0.01677720
sign,sm2,verify,0.01692976
sign,sm2,verify,0.01685282
sign,sm2,verify,0.01691878
sign,sm2,verify,0.01688529
sign,sm2,verify,0.01684161
sign,sm2,verify,0.01691431
sign,sm2,verify,0.01683304
sign,sm2,verify,0.01693907
sign,sm2,verify,0.01686342
sign,sm2,verify,0.01692826
sign,sm2,verify,0.01684132
sign,sm2,verify,0.01685131
sign,sm2,verify,0.01696025
sign,sm2,verify,0.01686923
sign,sm2,verify,0.01704764
sign,sm2,verify,0.01687395
sign,sm2,verify,0.01691943
sign,sm2,verify,0.01742149
sign,sm2,verify,0.01689824
sign,sm2,verify,0.01688317
sign,sm2,verify,0.01685360
sign,sm2,verify,0.01704014
sign,sm2,verify,0.01700793
sign,sm2,verify,0.01705325
sign,sm2,verify,0.01698877
sign,sm2,verify,0.01693640
sign,sm2,verify,0.01691122
sign,sm2,verify,0.01690094
sign,sm2,verify,0.01682664
sign,sm2,verify,0.01693404
sign,sm2,verify,0.01692090
sign,sm2,verify,0.01697691
sign,sm2,verify,0.01701897
sign,sm2,verify,0.01681589
sign,sm2,verify,0.01681632
sign,sm2,verify,0.01694902
sign,sm2,verify,0.01696343
sign,sm2,verify,0.01694540
sign,sm2,verify,0.01688516
sign,sm2,verify,0.01680045
sign,sm2,verify,0.01700098
sign,sm2,verify,0.01675906
sign,sm2,verify,0.01690240
sign,sm2,verify,0.01698199
sign,sm2,verify,0.01705693
sign,sm2,verify,0.01678061
sign,sm2,verify,0.01690682
sign,sm2,verify,0.01679860
sign,sm2,verify,0.01683132
sign,sm2,verify,0.01672458
sign,sm2,verify,0.01688450
sign,sm2,verify,0.01693742
sign,sm2,verify,0.01700544
sign,sm2,verify,0.01694445
sign,sm2,verify,0.01692456
sign,sm2,verify,0.01700935
sign,sm2,verify,0.01691232
sign,sm2,verify,0.01685760
sign,sm2,verify,0.01669911
sign,sm2,verify,0.01684758
sign,sm2,verify,0.01698172
sign,sm2,verify,0.01684564
sign,sm2,verify,0.01694630
sign,sm2,verify,0.01678603
sign,sm2,verify,0.01685037
sign,sm2,verify,0.01692628
sign,sm2,verify,0.01690722
sign,sm2,verify,0.01696208
sign,sm2,verify,0.01691747
sign,sm2,verify,0.01681468
sign,sm2,verify,0.01686325
sign,sm2,verify,0.01694830
sign,sm2,verify,0.01691847
sign,sm2,verify,0.01707635
sign,sm2,verify,0.01685945
sign,sm2,verify,0.01696440
sign,sm2,verify,0.01686450
sign,sm2,verify,0.01677391
sign,sm2,verify,0.01694421
sign,sm2,verify,0.01696757
sign,sm2,verify,0.01691902
sign,sm2,verify,0.01696885
sign,sm2,verify,0.01685785
sign,sm2,verify,0.01681249
sign,sm2,verify,0.01677280
sign,sm2,verify,0.01693229
sign,sm2,verify,0.01680478
sign,sm2,verify,0.01681026
sign,sm2,verify,0.01682377
sign,sm2,verify,0.01674277
sign,sm2,verify,0.01693716
sign,sm2,verify,0.01685136
sign,sm2,verify,0.01701607
sign,sm2,verify,0.01705515
sign,sm2,verify,0.01687484
sign,sm2,verify,0.01678588
sign,sm2,verify,0.01686474
sign,sm2,verify,0.01693859
sign,sm2,verify,0.01678138
sign,sm2,verify,0.01693936
sign,sm2,verify,0.01690549
sign,sm2,verify,0.01679518
sign,sm2,verify,0.01677549
sign,sm2,verify,0.01690134
sign,sm2,verify,0.01677571
sign,sm2,verify,0.01677756
sign,sm2,verify,0.01686673
sign,sm2,verify,0.01679260
sign,sm2,verify,0.01686651
sign,sm2,verify,0.01683564
sign,sm2,verify,0.01673630
sign,sm2,verify,0.01675783
sign,sm2,verify,0.01683612
sign,sm2,verify,0.01681419
sign,sm2,verify,0.01683928
sign,sm2,verify,0.01684673
sign,sm2,verify,0.01670677
sign,sm2,verify,0.01694086
sign,sm2,verify,0.01738389
sign,sm2,verify,0.01717062
sign,sm2,verify,0.01685460
sign,sm2,verify,0.01687836
sign,sm2,verify,0.01683604
sign,sm2,verify,0.01683843
sign,sm2,verify,0.01678538
sign,sm2,verify,0.01678308
sign,sm2,verify,0.01685288
sign,sm2,verify,0.01678350
sign,sm2,verify,0.01678791
sign,sm2,verify,0.01675776
sign,sm2,verify,0.01684597
sign,sm2,verify,0.01692000
sign,sm2,verify,0.01683234
sign,sm2,verify,0.01696365
sign,sm2,verify,0.01682047
sign,sm2,verify,0.01685594
sign,sm2,verify,0.01671276
sign,sm2,verify,0.01677282
sign,sm2,verify,0.01683533
sign,sm2,verify,0.01680817
sign,sm2,verify,0.01675096
sign,sm2,verify,0.01705011
sign,sm2,verify,0.01676043
sign,sm2,verify,0.01681869
sign,sm2,verify,0.01678094
sign,sm2,verify,0.01679216
sign,sm2,verify,0.01679235
sign,sm2,verify,0.01679917
sign,sm2,verify,0.01674272
sign,sm2,verify,0.01679375
sign,sm2,verify,0.01682751
sign,sm2,verify,0.01685184
sign,sm2,verify,0.01680142
sign,sm2,verify,0.01687385
sign,sm2,verify,0.01697751
sign,sm2,verify,0.01685353
sign,sm2,verify,0.01691489
sign,sm2,verify,0.01686543
sign,sm2,verify,0.01688034
sign,sm2,verify,0.01684818
sign,sm2,verify,0.01688306
sign,sm2,verify,0.01693287
sign,sm2,verify,0.01704812
sign,sm2,verify,0.01694887
sign,sm2,verify,0.01681490
sign,sm2,verify,0.01685932
sign,sm2,verify,0.01691592
sign,sm2,verify,0.01682496
sign,sm2,verify,0.01691185
sign,sm2,verify,0.01689570
sign,sm2,verify,0.01683859
sign,sm2,verify,0.01689122
sign,sm2,verify,0.01686544
sign,sm2,verify,0.01697162
sign,sm2,verify,0.01688732
sign,sm2,verify,0.01690573
sign,sm2,verify,0.01690208
sign,sm2,verify,0.01711918
sign,sm2,verify,0.01712023
sign,sm2,verify,0.01715087
sign,sm2,verify,0.01704160
sign,sm2,verify,0.01687016
sign,sm2,verify,0.01688412
sign,sm2,verify,0.01680025
sign,sm2,verify,0.01681739
sign,sm2,verify,0.01691815
sign,sm2,verify,0.01692804
sign,sm2,verify,0.01702819
sign,sm2,verify,0.01700494
sign,sm2,verify,0.01693524
sign,sm2,verify,0.01693295
sign,sm2,verify,0.01699198
sign,sm2,verify,0.01716339
sign,sm2,verify,0.01689605
sign,sm2,verify,0.01695542
sign,sm2,verify,0.01686706
sign,sm2,verify,0.01690631
sign,sm2,verify,0.01689794
key_exchange,sm9,initiator,0.03660270
key_exchange,sm9,initiator,0.01607378
key_exchange,sm9,initiator,0.01644063
key_exchange,sm9,initiator,0.01584927
key_exchange,sm9,initiator,0.01603464
key_exchange,sm9,initiator,0.01595153
key_exchange,sm9,initiator,0.01566023
key_exchange,sm9,initiator,0.01554460
key_exchange,sm9,initiator,0.01589353
key_exchange,sm9,initiator,0.01627894
key_exchange,sm9,initiator,0.01589623
key_exchange,sm9,initiator,0.01580532
key_exchange,sm9,initiator,0.01560354
key_exchange,sm9,initiator,0.01578561
key_exchange,sm9,initiator,0.01611391
key_exchange,sm9,initiator,0.01584959
key_exchange,sm9,initiator,0.01595070
key_exchange,sm9,initiator,0.01610406
key_exchange,sm9,initiator,0.01602055
key_exchange,sm9,initiator,0.01568144
key_exchange,sm9,initiator,0.01611739
key_exchange,sm9,initiator,0.01601095
key_exchange,sm9,initiator,0.01568411
key_exchange,sm9,initiator,0.01621735
key_exchange,sm9,initiator,0.01601554
key_exchange,sm9,initiator,0.01656030
key_exchange,sm9,initiator,0.01587420
key_exchange,sm9,initiator,0.01591954
key_exchange,sm9,initiator,0.01559978
key_exchange,sm9,initiator,0.01582234
key_exchange,sm9,initiator,0.01597249
key_exchange,sm9,initiator,0.01583011
key_exchange,sm9,initiator,0.01612843
key_exchange,sm9,initiator,0.01596654
key_exchange,sm9,initiator,0.01608801
key_exchange,sm9,initiator,0.01562945
key_exchange,sm9,initiator,0.01556523
key_exchange,sm9,initiator,0.01560952
key_exchange,sm9,initiator,0.01597364
key_exchange,sm9,initiator,0.01571911
key_exchange,sm9,initiator,0.01587572
key_exchange,sm9,initiator,0.01626844
key_exchange,sm9,initiator,0.01566832
key_exchange,sm9,initiator,0.01590217
key_exchange,sm9,initiator,0.01616132
key_exchange,sm9,initiator,0.01596245
key_exchange,sm9,initiator,0.01590773
key_exchange,sm9,initiator,0.01612435
key_exchange,sm9,initiator,0.01589788
key_exchange,sm9,initiator,0.01571495
key_exchange,sm9,initiator,0.01569210
key_exchange,sm9,initiator,0.01635961
key_exchange,sm9,initiator,0.01592653
key_exchange,sm9,initiator,0.01552774
key_exchange,sm9,initiator,0.01603305
key_exchange,sm9,initiator,0.01603973
key_exchange,sm9,initiator,0.01591487
key_exchange,sm9,initiator,0.01600926
key_exchange,sm9,initiator,0.01550135
key_exchange,sm9,initiator,0.01585384
key_exchange,sm9,initiator,0.01632118
key_exchange,sm9,initiator,0.01596607
key_exchange,sm9,initiator,0.01609747
key_exchange,sm9,initiator,0.01628666
key_exchange,sm9,initiator,0.01612086
key_exchange,sm9,initiator,0.01602520
key_exchange,sm9,initiator,0.01605406
key_exchange,sm9,initiator,0.01596871
key_exchange,sm9,initiator,0.01612267
key_exchange,sm9,initiator,0.01603270
key_exchange,sm9,initiator,0.01617840
key_exchange,sm9,initiator,0.01567755
key_exchange,sm9,initiator,0.01652390
key_exchange,sm9,initiator,0.01539359
key_exchange,sm9,initiator,0.01501784
key_exchange,sm9,initiator,0.01599277
key_exchange,sm9,initiator,0.01629213
key_exchange,sm9,initiator,0.01589015
key_exchange,sm9,initiator,0.01625238
key_exchange,sm9,initiator,0.01610493
key_exchange,sm9,initiator,0.01597492
key_exchange,sm9,initiator,0.01567072
key_exchange,sm9,initiator,0.01586046
key_exchange,sm9,initiator,0.01558681
key_exchange,sm9,initiator,0.01615368
key_exchange,sm9,initiator,0.01578576
key_exchange,sm9,initiator,0.01742086
key_exchange,sm9,initiator,0.01482299
key_exchange,sm9,initiator,0.01575478
key_exchange,sm9,initiator,0.01517276
key_exchange,sm9,initiator,0.01581931
key_exchange,sm9,initiator,0.01580329
key_exchange,sm9,initiator,0.01607367
key_exchange,sm9,initiator,0.01576690
key_exchange,sm9,initiator,0.01590070
key_exchange,sm9,initiator,0.01579450
key_exchange,sm9,initiator,0.01570070
key_exchange,sm9,initiator,0.01558949
key_exchange,sm9,initiator,0.01568382
key_exchange,sm9,initiator,0.01561595
key_exchange,sm9,initiator,0.01606672
key_exchange,sm9,initiator,0.01588808
key_exchange,sm9,initiator,0.01605286
key_exchange,sm9,initiator,0.01600801
key_exchange,sm9,initiator,0.01585197
key_exchange,sm9,initiator,0.01566669
key_exchange,sm9,initiator,0.01580795
key_exchange,sm9,initiator,0.01593769
key_exchange,sm9,initiator,0.01581730
key_exchange,sm9,initiator,0.01582459
key_exchange,sm9,initiator,0.01578564
key_exchange,sm9,initiator,0.01584490
key_exchange,sm9,initiator,0.01617843
key_exchange,sm9,initiator,0.01580808
key_exchange,sm9,initiator,0.01598424
key_exchange,sm9,initiator,0.01605221
key_exchange,sm9,initiator,0.01604758
key_exchange,sm9,initiator,0.01598231
key_exchange,sm9,initiator,0.01643457
key_exchange,sm9,initiator,0.01603403
key_exchange,sm9,initiator,0.01526893
key_exchange,sm9,initiator,0.01607108
key_exchange,sm9,initiator,0.01580498
key_exchange,sm9,initiator,0.01616239
key_exchange,sm9,initiator,0.01566301
key_exchange,sm9,initiator,0.01574688
key_exchange,sm9,initiator,0.01608375
key_exchange,sm9,initiator,0.01590152
key_exchange,sm9,initiator,0.01578131
key_exchange,sm9,initiator,0.01645255
key_exchange,sm9,initiator,0.01588056
key_exchange,sm9,initiator,0.01580692
key_exchange,sm9,initiator,0.01606862
key_exchange,sm9,initiator,0.01585400
key_exchange,sm9,initiator,0.01591075
key_exchange,sm9,initiator,0.01577772
key_exchange,sm9,initiator,0.01579195
key_exchange,sm9,initiator,0.01576934
key_exchange,sm9,initiator,0.01582691
key_exchange,sm9,initiator,0.01602217
key_exchange,sm9,initiator,0.01584102
key_exchange,sm9,initiator,0.01591261
key_exchange,sm9,initiator,0.01572327
key_exchange,sm9,initiator,0.01567156
key_exchange,sm9,initiator,0.01594054
key_exchange,sm9,initiator,0.01582143
key_exchange,sm9,initiator,0.01576213
key_exchange,sm9,initiator,0.01613489
key_exchange,sm9,initiator,0.01596723
key_exchange,sm9,initiator,0.01623225
