env_type,env_id,device_did,owner_user_id,owner_user_did,collision,re_register,ok
vmware,d84c4856-481e-8a3f-940b-bcd1a7348227,didsm9:d84c4856-481e-8a3f-940b-bcd1a7348227@user1:4e056ff06d85e450187597f374fd65866885fb05044a3fcf0c882be71a8953ef,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,d731f3e4-cc10-e08c-50d2-b844470da5ea,didsm9:d731f3e4-cc10-e08c-50d2-b844470da5ea@user1:f297a7e7c51a65083c03d0f968a3b9e2b7a200f0acd9944506077e5978e8ae12,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,5d0891a8-7059-4bc8-23ed-be2a7997679e,didsm9:5d0891a8-7059-4bc8-23ed-be2a7997679e@user1:2399ece7cf2260a639526effc2e5f6e2b1c6183314c927c6b9d8e96deb1511f8,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,09489633-24e5-1b93-e976-0f8ddad99f76,didsm9:09489633-24e5-1b93-e976-0f8ddad99f76@user1:fb727e3664aced4df6cbba99d8c35ae2bf8ba36c68328789986bb198c96a7649,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,6e30a101-2f6c-d47e-ee4b-c24091be726b,didsm9:6e30a101-2f6c-d47e-ee4b-c24091be726b@user1:f103c2224bd67d96e3ff5b85827eaac1c0a05dcfcc80143dd67af5220695078c,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,8b938b0f-f55a-a4c3-3f65-65625dd95409,didsm9:8b938b0f-f55a-a4c3-3f65-65625dd95409@user1:d52eab0534da15de2e30f798582a2199c9233d5f46e4d833ef3d8f98b7da287d,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,14c15996-9d69-53c5-6bc2-d0e09a336feb,didsm9:14c15996-9d69-53c5-6bc2-d0e09a336feb@user1:621a4905cb55a8239d0f73bfbaf3bd6a748d526566d70eb88c063f58ff365ae4,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,e138e7d1-2b91-244f-47e9-245533ad64c7,didsm9:e138e7d1-2b91-244f-47e9-245533ad64c7@user1:ed5bed5fca85131ae3ef38ff08641de7d2d6c0f069ffb2ffa04133d03f1484d6,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,3885cd06-1ba6-798a-b0a1-bcafcf7179e9,didsm9:3885cd06-1ba6-798a-b0a1-bcafcf7179e9@user1:1ad2d50b2499e04544be7dd65988f9dc14488372618c7aad2bc45b6eb8bc3e81,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,7b55d79b-ba8c-4a62-6027-71e22b678551,didsm9:7b55d79b-ba8c-4a62-6027-71e22b678551@user1:5986b647efde3bd7af60d0d536c033c3d31ac6a605381b828ba259f89bbd326d,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,d95a7911-c4a5-0f08-4d3e-96cf353c8183,didsm9:d95a7911-c4a5-0f08-4d3e-96cf353c8183@user1:7107d92aadb24128ed32f1edb418f9aa954117f2f268729ddfc199671581fa6c,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,4ea26c77-9b88-c204-64f0-01ce263f58af,didsm9:4ea26c77-9b88-c204-64f0-01ce263f58af@user1:b1421d768e1e5706b363507cf1e4e5f0d42264f0fdee28efb06de21df24a0141,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,203a7f23-d891-328e-ece4-5065b4c8b910,didsm9:203a7f23-d891-328e-ece4-5065b4c8b910@user1:e9052dde7eb22f6ca6991958b7160a912178320b87ee559a93238cb0cd08d5ed,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,73949d4e-5155-9486-beaf-14e7daa2d2b7,didsm9:73949d4e-5155-9486-beaf-14e7daa2d2b7@user1:24e639fdcc72866aedfd2b8ac37b756f6a8c37decddcc56f01c5ecb2487b68f9,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,693d6c8b-beb1-e230-3d2c-54a8b0b54f5d,didsm9:693d6c8b-beb1-e230-3d2c-54a8b0b54f5d@user1:48701fd1e8c1dfbd1c2a23fdc46b3aaa50a5339d662cb423cdd26843fd9a7b00,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,dcf97751-beab-45a7-41fa-4ece651c4356,didsm9:dcf97751-beab-45a7-41fa-4ece651c4356@user1:46e2133d1a9298af25c4c66491401ded5550c126301cc9228fc2b3c1eb51ff01,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,3e5ec059-b016-0ec2-3bbe-aba388eca86d,didsm9:3e5ec059-b016-0ec2-3bbe-aba388eca86d@user1:489efffb6aeaac56b1c07d24c61f4b415f67248abfb1f203a9b03d60f8a9450f,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,45face57-0fb5-a64f-e2fa-28230d14ab32,didsm9:45face57-0fb5-a64f-e2fa-28230d14ab32@user1:6945e07a1eff00438121107c5a7b055e97715a841882dc4c47621c6864be8952,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,5bac3df7-70e9-9823-30c6-18c8dd0fc74d,didsm9:5bac3df7-70e9-9823-30c6-18c8dd0fc74d@user1:8116f48b13cfebdb21ddd0e9220c3191983cc1234d7943ac87e8235e72497613,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,b678ee59-ad0a-a4ab-e4a5-9e471de731d0,didsm9:b678ee59-ad0a-a4ab-e4a5-9e471de731d0@user1:d2406ef662d020fb1bc7c152e891c3af734a6afd7af6f09d8040738feed05ec1,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,9e01f355-6db8-381b-ec0d-e715aee161c6,didsm9:9e01f355-6db8-381b-ec0d-e715aee161c6@user1:6a53c9dc733e0ff56ddf1747bd870ba0eb6575b1819e759e4df87185e7d3690d,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,dd29bf5f-3927-f21b-c3e9-01bfca32f40a,didsm9:dd29bf5f-3927-f21b-c3e9-01bfca32f40a@user1:5271be5f4b3d5ef2763a5ffe7920aa3213c3373137b576133393dc10425819e1,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,900dbc73-7b9f-7fbb-facb-e709f9f6163b,didsm9:900dbc73-7b9f-7fbb-facb-e709f9f6163b@user1:1a8f95ec98289cec3b17997a6ad78765e47b3f026d2b1848509181b532b650e6,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,fdb83652-48b6-e86a-b06d-66145a602373,didsm9:fdb83652-48b6-e86a-b06d-66145a602373@user1:fd373bfcb8f2a861dc595a8768f088320bc60ae51fe1467a6767954f7a5a21f9,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,c9d33a7d-e5be-421d-c317-94b79ff2f1f4,didsm9:c9d33a7d-e5be-421d-c317-94b79ff2f1f4@user1:e6a58bd01d3b22898cd41989a4209b53dac3439ca42d58f96977a50abaa70e4c,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,b53ae67e-2032-7ebf-f855-adc38889169a,didsm9:b53ae67e-2032-7ebf-f855-adc38889169a@user1:5246d1509572bf0a3c7fdbc47cfa32211bf882fd422dec0a0e8d100cf7c0deb7,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,e92a7763-2c26-6176-e71c-be79b29fe2a3,didsm9:e92a7763-2c26-6176-e71c-be79b29fe2a3@user1:44dece297f7fb8104d518fcfcd5897663b79dbb02afdab976da3ee3d11eac738,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,6856df16-8eaa-103f-84e4-d8c0dd1f81c3,didsm9:6856df16-8eaa-103f-84e4-d8c0dd1f81c3@user1:bf34f720cd61197e791ddb642a8e0f02aa2d3878f17dfc6684559f666881d2a9,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,662530c5-7730-fe7d-aeb1-e3145531f765,didsm9:662530c5-7730-fe7d-aeb1-e3145531f765@user1:0321b3c923fa51e67a11b027faad95473e213d8d77f14af28e476bfc1731f5b1,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,209d3d29-60f7-eef0-c4b1-dcf47d01f53a,didsm9:209d3d29-60f7-eef0-c4b1-dcf47d01f53a@user1:aeb27f321496b87306123a6b42d099a165d4903d263ef8de15bfde26b9348aef,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,ec8b0125-3fe4-c083-a806-56ae493f623f,didsm9:ec8b0125-3fe4-c083-a806-56ae493f623f@user1:15c05b1edbe8630dad57ead3499e09a8343fdac80c9e0004760f3250ccfdfc36,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,7ff753a4-d352-1c53-95e9-fae7f19c1037,didsm9:7ff753a4-d352-1c53-95e9-fae7f19c1037@user1:359547325a860957ba1408d37b839f2a3d11a38103d4b1a9ec37d6584f21d340,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,4100c09a-9cfa-35a3-62c5-71e2f1333bed,didsm9:4100c09a-9cfa-35a3-62c5-71e2f1333bed@user1:cead4eebb74dca181c0ed3d552fd3fd45fd777f2b600a3edf30d97ce8c198027,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,2430049c-a549-ed69-4ad2-441862d1db19,didsm9:2430049c-a549-ed69-4ad2-441862d1db19@user1:1ebb13ffa53134a8bf197d2c3f797cbb4a61edae94066eb57ff8391b9e9c24e1,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,a26953b1-5b93-6228-5337-078d4880c156,didsm9:a26953b1-5b93-6228-5337-078d4880c156@user1:b361867c155553081fe39cd38aaba5adc1737c95e28c32f85d09f648fd9f8b4d,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
vmware,8f7d14f9-cb6e-624c-5ee3-84e9b87ebdd2,didsm9:8f7d14f9-cb6e-624c-5ee3-84e9b87ebdd2@user1:77cbcd7757ef41398ff5b36422a40cab861afd414ebe2afa00559115b5cafa5e,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker_clone,70108f13cea615f2cb081382f41c462cc9e24db962fd6e20a86231b694ea6582,didsm9:70108f13cea615f2cb081382f41c462cc9e24db962fd6e20a86231b694ea6582@user1:c1ff30c04005132430371be11d63d0f288a79a3e404fa85b9688cdb3da0936ea,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,1,0,1
#meta {"seed": 20260817, "mode": "formal", "n_per_type": 50}
